condition,seed,phase_index,phase_name,coupling,n_transitions,mean_influence,mean_true_information,mean_blind_nll,median_blind_nll,mean_aware_nll,median_aware_nll,mean_loss_advantage,median_loss_advantage,mean_dummy_advantage,mean_shuffled_advantage,mean_wrong_lag_advantage,mean_dummy_influence,mean_shuffled_influence,mean_wrong_lag_influence,mean_blind_squared_error,mean_aware_squared_error,evidence_clipped_fraction,variance_floor_fraction,sensory_variance,action_variance,action_energy,mean_action_energy,probe_action_energy,nonprobe_action_energy,mean_vigor,mean_homeostatic_squared_error,probe_fraction,action_outcome_correlation,partial_action_outcome_correlation
estimator_disconnected,751003,1,disconnected,disconnected,750,-0.009502909398591004,0.0,-0.23776708945652353,-0.5040991403622693,-0.23771555472160275,-0.4784648180571733,-5.153473492073616e-05,-0.0033465751452307624,-0.002888449384398939,-0.002814451247267173,-0.0008347000380469586,-0.0022225738601544176,-0.002962125605813811,-0.0007829108380392782,0.036133315016173846,0.03611086223658528,0.0,0.0,0.10821076178259852,1.0520580718512724,788.2318855041672,1.0509758473388895,0.0,788.2318855041672,1.0,1.1136828881145764,0.0,-0.05151740400760215,-0.009934198500756818
estimator_disconnected,751003,2,connected_restored,connected,750,1.540363040402449,1.6290482690107413,1.4422403151535648,1.181131122378003,-0.12655329186648506,-0.37364896599719466,1.56879360702005,1.5531459320890093,0.0005787230730583642,0.0002529434885674006,-0.002617863785239129,0.0007685251712835972,0.0011072638002818107,-0.0026631934954606798,1.04354598582987,0.045364047486562024,0.0,0.0,2.5096623987910416,0.9729518806430051,730.6385815751107,0.9741847754334809,0.0,730.6385815751107,1.0,2.958619144738249,0.0,0.5997326531852336,0.9786703419779166
estimator_disconnected,751004,0,connected_initial,connected,750,1.5687351172907795,1.6290482690107413,1.4692504599000222,1.1931587090924922,-0.1294348754338912,-0.37545481329797326,1.5986853353339132,1.5750397166661014,-0.000626526010038068,-0.0016761762618859575,-0.0008122209839324964,-0.0005718811086302397,-0.0022327463959738877,-0.00045230627925759223,1.0943603838500449,0.04494498593202603,0.0,0.0,2.959341549412118,1.0168870125903349,761.6964849746487,1.0155953132995317,0.0,761.6964849746487,1.0,3.9705357906339485,0.0,0.5884133451098124,0.9802665166003197
estimator_disconnected,751004,1,disconnected,disconnected,750,-0.007272472045628054,0.0,-0.19111523601299768,-0.4802645997229542,-0.19040350691334826,-0.47015617056133285,-0.0007117290996494581,-0.0024243322036174297,6.255176288001889e-05,-0.001553910365143261,-0.001907469567376257,0.0002727586125923528,-0.0005601433908641568,-0.0017242638641947424,0.03958041402911443,0.03966297572916102,0.0,0.0,0.10224399492008371,0.9856171074505796,739.1904090115634,0.9855872120154178,0.0,739.1904090115634,1.0,0.9965677879264334,0.0,0.0215153519055891,0.01943016729898881
estimator_disconnected,751004,2,connected_restored,connected,750,1.5732717128955538,1.6290482690107413,1.424532823488185,1.1496050836108762,-0.15254725905416713,-0.4480485330453054,1.577080082542352,1.5666749441403305,-0.0011572428178806865,-0.0011500902920695746,0.0005404250698507633,0.0005479022879288388,-0.000552741921130148,0.0018903102114827192,1.001590042061277,0.042716226147923184,0.0,0.0,2.7117833338268578,0.9458072140185708,708.7007055959402,0.9449342741279203,0.0,708.7007055959402,1.0,4.003215941503567,0.0,0.5964896061790456,0.9788079438698342
estimator_disconnected,751005,0,connected_initial,connected,750,1.5655672283500632,1.6290482690107413,1.4204030452348,1.166551174365055,-0.15433139571014456,-0.4230733900398963,1.5747344409449446,1.5786669182929134,0.0001593209749159687,-0.0016273896937147624,0.001200944560354055,-0.0005022553956076379,-0.0016192082621832107,4.4242570616350876e-05,0.9981563291980777,0.0426178911039149,0.0,0.0,2.7558100265730037,0.9669787982488338,724.7848433747735,0.9663797911663646,0.0,724.7848433747735,1.0,3.9583482578690727,0.0,0.5818052591434076,0.9791018866438131
estimator_disconnected,751005,1,disconnected,disconnected,750,-0.007773225728925999,0.0,-0.17493520421402642,-0.47504048222028983,-0.17236330610490003,-0.4605322909623153,-0.0025718981091263846,-0.006086136521712082,-0.002795123152334586,-0.000915363543745966,-0.0030982039850185666,-0.002721604158015918,-4.0402339295002146e-05,-0.002422593995033164,0.04088988692566992,0.04106525710642088,0.0,0.0,0.09690023477470575,0.9879051496281385,743.0090602738901,0.9906787470318534,0.0,743.0090602738901,1.0,1.072526473429171,0.0,-0.028611051568670973,-0.0014015314364248153
estimator_disconnected,751005,2,connected_restored,connected,750,1.577319446175142,1.6290482690107413,1.451794846031653,1.1631146994560682,-0.16742558827492202,-0.40923688390505336,1.619220434306575,1.5995404997790144,-0.0018141503870879898,-0.0031217260470146535,-0.00226647949563605,-0.0013204138434198855,-0.0020511270972575013,-0.0016698594860111203,1.055504368160646,0.04154368915051897,0.0,0.0,3.233408083945678,0.9913751871507382,743.6951390668867,0.9915935187558489,0.0,743.6951390668867,1.0,3.8475285918755975,0.0,0.5824992598571772,0.9811536263676814
estimator_disconnected,751006,0,connected_initial,connected,750,1.629524059232656,1.6290482690107413,1.5152975313582817,1.2209048954962014,-0.13077136988440494,-0.41945822670697636,1.6460689012426868,1.6204267615877181,0.0008879132439518196,-0.0008026650955295865,0.004311275594448043,0.000826997451045533,-0.0008049962039093792,0.00488790765502409,1.2031970037828401,0.04463966893648552,0.0,0.0,3.531845945473187,1.1208042032568508,839.5124958920853,1.1193499945227805,0.0,839.5124958920853,1.0,4.302216461439074,0.0,0.5876825765671329,0.9817204537522431
estimator_disconnected,751006,1,disconnected,disconnected,750,-0.007569184147589473,0.0,-0.19008883236118662,-0.47634039608256984,-0.18639557264442377,-0.46757105572296837,-0.003693259716762815,-0.0047214397926391705,-0.0005925083519300184,-0.001653365995062534,0.0009345564540386752,-0.0004282180050849793,-0.00100695354391566,0.000493684460158993,0.03967221191127512,0.039963834634262924,0.0,0.0,0.09494943539777553,1.0929644796974798,820.5461598903034,1.0940615465204047,0.0,820.5461598903034,1.0,1.0981514893446087,0.0,-0.06003754285213749,-0.018667146019526494
estimator_disconnected,751006,2,connected_restored,connected,750,1.5369531457994199,1.6290482690107413,1.4080866045465366,1.1726886003048231,-0.1515752127378314,-0.381023644957499,1.5596618172843677,1.5349610722693237,0.002734957312577835,-0.00035633435878875406,-0.001806264362128798,0.0024421328099921884,0.00033905965949338,-0.002647651763682302,0.9804678316797194,0.04278250314470591,0.0,0.0,2.5264451722338714,0.9537436444055549,714.3580778426845,0.9524774371235792,0.0,714.3580778426845,1.0,3.473874459117086,0.0,0.5816034541747748,0.978811821877062
estimator_disconnected,751007,0,connected_initial,connected,750,1.6433850454979013,1.6290482690107413,1.4567696360998046,1.2054865908920895,-0.2104229905514383,-0.47540050490004626,1.6671926266512425,1.6714388012758925,-0.000926889018267171,-0.0003708118158508717,-0.0012979099831500957,-0.0016649461524398117,-0.0002241279467557097,-0.0023084700998343695,1.0688593403297217,0.03811915125944693,0.0,0.0,2.654141163133987,1.0452464241787796,784.3253530848425,1.0457671374464568,0.0,784.3253530848425,1.0,3.270097012163658,0.0,0.5908602450395701,0.98322619244152
estimator_disconnected,751007,1,disconnected,disconnected,750,-0.012080252184824542,0.0,-0.17315516459639085,-0.4448780975254951,-0.1668178275740229,-0.4463629212229189,-0.006337337022367995,-0.005795391494077873,-0.0011331342486778462,-0.002703713313435831,-0.001675039242739613,-0.0008566820416211012,-0.0027426854656812005,-0.0017135872898857022,0.04105432269389511,0.04158965825525493,0.0,0.0,0.10614989433320733,0.9683138255825265,725.2694408701955,0.9670259211602606,0.0,725.2694408701955,1.0,1.0394275457191506,0.0,-0.01026775123431995,-0.022419925056687544
estimator_disconnected,751007,2,connected_restored,connected,750,1.6073575608076927,1.6290482690107413,1.4422396972142704,1.1864449370514745,-0.1981012781940955,-0.4641714349631324,1.640340975408366,1.638836922683788,0.00263443031100269,0.0018965175722858382,0.0017280536495375483,0.001989481405950048,0.0010450242529193281,0.001112747161763642,1.045436209804775,0.03875034799220535,0.0,0.0,2.5347441642998914,1.017579065207588,762.2425175408288,1.016323356721105,0.0,762.2425175408288,1.0,3.5930498361540617,0.0,0.5862731261328126,0.9814225496189233
estimator_disconnected,751008,0,connected_initial,connected,750,1.570237743920438,1.6290482690107413,1.452539648380298,1.1969260494567637,-0.14732925754783513,-0.3866696149655742,1.5998689059281332,1.5869091902808035,-0.0034463042295297553,-0.0015481554724683395,-0.0009467013457307392,-0.0031276527125246225,-0.0009518521033620075,-0.0017795487454028442,1.0631310285287319,0.043284769879989145,0.0,0.0,2.978033800477146,0.9986802095804032,748.0746565682766,0.9974328754243689,0.0,748.0746565682766,1.0,4.018180136501201,0.0,0.5944877041573754,0.9804033833547365
estimator_disconnected,751008,1,disconnected,disconnected,750,-0.008905422991623276,0.0,-0.20546881737420297,-0.479186842780973,-0.20026030646555895,-0.4688206442994975,-0.005208510908643973,-0.005555911756653098,-0.0015447214965351181,-0.0015445829337810031,0.0013126687349011086,6.016590903444322e-05,-0.001058381367372854,0.001311477889449609,0.0386973810885358,0.0391081118966518,0.0,0.0,0.11480519679658434,0.9763738855199005,731.4105439140812,0.9752140585521083,0.0,731.4105439140812,1.0,1.0596250941781082,0.0,0.058550414661572556,-0.01967927866912808
estimator_disconnected,751008,2,connected_restored,connected,750,1.6075142976256147,1.6290482690107413,1.4329585909440674,1.1853401317905015,-0.21205501881609629,-0.44537779992910426,1.6450136097601642,1.625027857393416,-0.0007849163819281798,0.0001782160085600144,-0.0019160386431368354,-0.0010259143964122105,-0.0009051936351154036,-0.0021040000081567075,1.0201571843816906,0.03756781529889373,0.0,0.0,2.538620487948027,0.9761789518538395,737.425768253338,0.9832343576711173,0.0,737.425768253338,1.0,4.591040816330166,0.0,0.5941716577185283,0.9818920401308164
